4286,3623,False,6.095325000000000
3039,3045,False,5.7907070000000003
3700,85984,False,5.796366000000000,,,,
3794,3794,True,8.554537000000000,,,,,
6632,6632,True,8.518132000000000,,,,,
3045,3045,True,8.549593000000000,,,,,
3020,3020,True,8.727315000000001,,,,,
6143,6143,True,8.613752000000000,,,,,
3037,3001,False,8.792365999999999,,,,,
18654,18654,True,8.617926000000001,,,,,
3004,3700,False,8.697357000000000,,,,,
3069,3069,True,8.670771999999999,,,,,
3040,3045,False,8.590469000000001,,,,,
3794,3069,False,8.550806000000000,,,,,
3039,3045,False,8.603434999999999,,,,,
33909,3022,False,8.55272400000000,,,,,
3623,3794,False,8.642170999999999,,,,,
41677,3070,False,8.545951000000001,,,,,
3023,3023,True,8.555705000000000,,,,,
3037,3001,False,8.81249700000000,,,,,
4490,3623,False,8.630380000000001,,,,,
3794,85984,False,8.556910000000000,,,,,
3623,3623,True,8.733615000000000,,,,,
3023,3023,True,8.825834000000000,,,,,
3020,3622,False,8.957518000000000,,,,,
3001,3037,False,8.955382999999999,,,,,
2357,3046,False,8.934376000000000,,,,,
2420,27925,False,8.696961999999999,,,,,
3069,3069,True,8.700760000000001,,,,,
3070,3070,True,8.605484000000001,,,,,
4274,4274,True,8.470355000000000,,,,,
3023,3024,False,8.475861000000000,,,,,
2357,2357,True,8.59350900000000,,,,,
3623,3623,True,8.662001000000000,,,,,
3001,3037,False,8.88169500000000,,,,,
3003,3004,False,8.542574999999999,,,,,
6632,41677,False,8.475507000000000,,,,,
3622,3010,False,8.666530000000000,,,,,
3024,3024,True,8.463717000000001,,,,,
4286,3039,False,8.51087500000000,,,,,
4150,3794,False,8.502176000000000,,,,,
3003,3003,True,8.553713000000000,,,,,
3045,3039,False,8.620990000000001,,,,,
43857,3069,False,8.5659020000000,,,,,
3045,3045,True,8.70246700000000,,,,,
33909,33909,True,8.773184000000001,,,,,
3022,3022,True,8.741016999999999,,,,,
4286,3038,False,8.677670000000001,,,,,
3045,3003,False,8.685100000000000,,,,,
4274,4274,True,8.55605900000000,,,,,
14719,3068,False,8.764110000000001,,,,,
4490,4490,True,8.891375000000000,,,,,
6143,6143,True,8.749359000000000,,,,,
99301,99301,True,8.780044000000000,,,,,
43093,43093,True,8.724799000000001,,,,,
3022,33909,False,8.730377000000001,,,,,
3062,3062,True,8.72242500000000,,,,,
41677,41677,True,8.56854200000000,,,,,
2780,2780,True,8.529180999999999,,,,,
14719,14719,True,8.52972700000000,,,,,
3001,3001,True,8.833926000000000,,,,,
27925,27925,True,8.737572999999999,,,,,
3038,3038,True,8.596043999999999,,,,,
3010,3010,True,8.669617000000001,,,,,
3021,3021,True,8.733411000000000,,,,,
6143,6143,True,8.651567999999999,,,,,
3062,3062,True,8.79982300000000,,,,,
3010,3659,False,8.781965000000000,,,,,
3659,3046,False,8.60535200000000,,,,,
3659,4490,False,8.649858000000000,,,,,
43857,41677,False,8.495507999999999,,,,,
15672,15672,True,8.591336000000000,,,,,
3003,3003,True,8.62736700000000,,,,,
3045,3039,False,8.787371000000000,,,,,
3003,3063,False,8.694913000000000,,,,,
3037,3010,False,8.673311000000000,,,,,
3068,14719,False,8.584028000000000,,,,,
3700,4490,False,8.506119000000000,,,,,
3021,4490,False,8.624257999999999,,,,,
18654,18654,True,8.6888270000000,,,,,
27925,14719,False,8.62919000000000,,,,,
41677,41677,True,8.507288000000001,,,,,
3020,3020,True,8.546875999999999,,,,,
3659,4490,False,8.684991000000000,,,,,
4490,3623,False,8.59615200000000,,,,,
3040,3040,True,8.559407999999999,,,,,
3023,3005,False,8.609045999999999,,,,,
3623,3623,True,8.951554000000000,,,,,
3023,6632,False,8.542004000000000,,,,,
3010,3659,False,8.841877999999999,,,,,
6143,6143,True,8.779332000000000,,,,,
4274,2780,False,8.505426000000000,,,,,
3659,3659,True,8.904551000000000,,,,,
4490,3622,False,8.743778000000001,,,,,
4274,4274,True,8.501986000000000,,,,,
3005,3005,True,8.481593999999999,,,,,
3070,3070,True,8.508449000000001,,,,,
3675,3675,True,8.938181000000000,,,,,
3062,3062,True,8.776182000000000,,,,,
3038,3038,True,8.754089000000000,,,,,
2780,2780,True,8.56679900000000,,,,,
3623,3794,False,8.602885000000001,,,,,
3794,3023,False,8.800773000000000,,,,,
2780,2780,True,8.639381999999999,,,,,
14719,14719,True,8.568406000000000,,,,,
3010,3010,True,8.613130000000000,,,,,
3003,3004,False,8.61270300000000,,,,,
3022,3063,False,8.757676000000000,,,,,
3700,3069,False,8.831308999999999,,,,,
15672,15672,True,8.806910000000000,,,,,
3023,3023,True,8.785340000000000,,,,,
3010,3659,False,8.918307000000000,,,,,
3004,3004,True,8.885168000000000,,,,,
3623,3622,False,8.744059000000000,,,,,
3622,3622,True,8.62996200000000,,,,,
2357,33909,False,8.692206000000001,,,,,
33909,33909,True,8.605041999999999,,,,,
3001,3001,True,8.822546000000001,,,,,
15672,15672,True,8.758514999999999,,,,,
99301,99301,True,9.021725000000000,,,,,
3001,3002,False,8.666990999999999,,,,,
3045,3039,False,8.650895000000000,,,,,
43857,43857,True,8.560805999999999,,,,,
3003,3046,False,8.740672999999999,,,,,
2780,2780,True,8.530761000000000,,,,,
3024,3070,False,8.5472730000000,,,,,
3022,3022,True,8.68149700000000,,,,,
2357,2357,True,8.741412000000000,,,,,
3622,3622,True,8.674636000000000,,,,,
3020,3020,True,8.878140000000000,,,,,
3069,3069,True,8.716130000000000,,,,,
3005,43857,False,8.682937000000001,,,,,
33909,3022,False,8.604832999999999,,,,,
3037,3038,False,8.67241400000000,,,,,
3037,3010,False,8.816613000000000,,,,,
3002,3038,False,8.660982000000001,,,,,
3070,43857,False,8.483711000000000,,,,,
3024,3024,True,8.510593999999999,,,,,
54200,41677,False,8.47487800000000,,,,,
3622,3622,True,8.807760000000000,,,,,
41678,3004,False,8.589549999999999,,,,,
3024,3024,True,8.511729000000001,,,,,
6632,6632,True,8.613590000000000,,,,,
43857,43857,True,8.611229000000000,,,,,
6143,6143,True,8.602370000000001,,,,,
3040,3040,True,8.78617800000000,,,,,
15672,15672,True,8.583985000000000,,,,,
3039,3039,True,8.538052000000000,,,,,
3020,3020,True,8.822094999999999,,,,,
3045,3045,True,8.807152000000000,,,,,
54200,54200,True,8.639388000000000,,,,,
54200,54200,True,8.462251999999999,,,,,
3023,43857,False,8.55008300000000,,,,,
3024,3024,True,8.519700000000000,,,,,
3063,3063,True,8.619172000000001,,,,,
99301,99301,True,8.8064120000000,,,,,
4286,4286,True,8.663663000000000,,,,,
3622,3622,True,8.606154999999999,,,,,
3010,3020,False,8.699919000000000,,,,,
3023,3023,True,8.574280000000000,,,,,
43093,43093,True,8.527326000000000,,,,,
3623,3623,True,8.811862000000000,,,,,
3003,3046,False,8.870307000000000,,,,,
4490,4490,True,9.009990999999999,,,,,
2780,2780,True,8.528109000000001,,,,,
3003,3039,False,8.700056000000000,,,,,
3003,3068,False,8.633801999999999,,,,,
85984,3069,False,8.587902000000000,,,,,
4286,3045,False,8.836425999999999,,,,,
3001,3046,False,8.611592999999999,,,,,
3001,3001,True,8.87740400000000,,,,,
4490,4490,True,8.668101999999999,,,,,
3005,3005,True,8.542393000000001,,,,,
99301,99301,True,8.795237000000000,,,,,
4274,4274,True,8.546817000000001,,,,,
54200,43857,False,8.677784000000001,,,,,
14719,14719,True,8.512404000000000,,,,,
85984,3040,False,8.528867000000000,,,,,
3021,3021,True,8.589665999999999,,,,,
43093,43093,True,8.59297500000000,,,,,
3700,4490,False,8.53380000000000,,,,,
6143,6143,True,8.834841000000001,,,,,
3622,3622,True,8.79277200000000,,,,,
3024,3794,False,8.531777000000000,,,,,
3004,3700,False,8.54865800000000,,,,,
41677,43857,False,8.639727000000001,,,,,
2357,3045,False,8.612111000000001,,,,,
3659,3010,False,8.721753000000000,,,,,
43093,43093,True,8.756845999999999,,,,,
18654,18654,True,8.688305000000000,,,,,
3024,3024,True,8.760584000000000,,,,,
3298,3298,True,8.915899000000000,,,,,
4150,41677,False,8.737045000000000,,,,,
3005,3005,True,8.598836000000000,,,,,
3068,3068,True,8.516147000000000,,,,,
3069,3023,False,8.670147999999999,,,,,
3020,3020,True,8.803345000000000,,,,,
3063,3063,True,8.544015999999999,,,,,
54200,54200,True,8.464340000000000,,,,,
4286,4286,True,8.619730000000001,,,,,
3003,3003,True,8.90572200000000,,,,,
3070,3024,False,8.739575000000000,,,,,
3622,3622,True,8.65932600000000,,,,,
3623,3623,True,8.503898000000000,,,,,
15672,15672,True,8.590429000000000,,,,,
2357,3046,False,8.598693000000001,,,,,
3002,3002,True,8.89838700000000,,,,,
4286,3045,False,8.578982999999999,,,,,
3063,3063,True,8.527391000000000,,,,,
99301,99301,True,8.72167400000000,,,,,
3001,3020,False,8.85939400000000,,,,,
3040,15672,False,8.561804000000000,,,,,
3004,3700,False,8.547853000000000,,,,,
4286,3298,False,8.602929000000000,,,,,
3001,3046,False,8.65685500000000,,,,,
3010,3010,True,8.659179999999999,,,,,
3046,3298,False,8.630860999999999,,,,,
14719,14719,True,8.645889000000000,,,,,
2780,41677,False,8.468650000000000,,,,,
3062,3062,True,8.724710000000000,,,,,
2420,3022,False,8.794930000000001,,,,,
3038,3038,True,8.588436000000000,,,,,
3004,3700,False,8.532496000000000,,,,,
18654,18654,True,8.523718000000001,,,,,
3700,3063,False,8.596748000000000,,,,,
2780,41677,False,8.5004400000000,,,,,
3020,3021,False,8.596923000000000,,,,,
3037,3010,False,8.803359000000000,,,,,
3020,3001,False,8.914595000000000,,,,,
43093,2780,False,8.665467000000000,,,,,
99301,3038,False,9.00350500000000,,,,,
3070,3070,True,8.75858800000000,,,,,
2357,2357,True,9.095083000000001,,,,,
41678,41678,True,8.618893999999999,,,,,
3700,3046,False,8.727129000000000,,,,,
2420,3040,False,8.610555000000000,,,,,
3022,33909,False,8.690367000000000,,,,,
3675,3675,True,8.757071000000000,,,,,
54200,54200,True,8.56047000000000,,,,,
3659,3659,True,8.656758000000000,,,,,
3070,41677,False,8.549405000000000,,,,,
3068,33909,False,8.577660000000000,,,,,
3040,3040,True,8.502663000000000,,,,,
4286,3040,False,8.563860000000000,,,,,
2420,2420,True,8.550966000000001,,,,,
6143,6143,True,8.61904800000000,,,,,
3623,4286,False,8.614032999999999,,,,,
43093,43093,True,8.526616000000001,,,,,
4490,4490,True,8.602964999999999,,,,,
14719,3023,False,8.578410000000000,,,,,
3004,3040,False,8.685501000000000,,,,,
41678,41678,True,8.77568000000000,,,,,
3022,3022,True,8.721015000000000,,,,,
3623,3623,True,8.646684000000000,,,,,
18654,18654,True,8.770512000000000,,,,,
3659,3659,True,8.884772000000000,,,,,
3002,3622,False,8.853619999999999,,,,,
41678,41678,True,8.653943000000000,,,,,
41677,41677,True,8.614024000000001,,,,,
3002,3001,False,8.769189000000001,,,,,
3623,3623,True,8.605763000000000,,,,,
3021,3623,False,9.050916000000001,,,,,
3045,3045,True,8.675049000000,,,,,
18654,18654,True,8.572403000000000,,,,,
41677,41677,True,8.589988999999999,,,,,
3023,3023,True,8.89711600000000,,,,,
4150,4150,True,8.549573000000001,,,,,
3002,3622,False,9.003769000000000,,,,,
6632,41677,False,8.582311000000001,,,,,
3002,3003,False,8.743719000000000,,,,,
3024,3623,False,8.603926000000000,,,,,
54200,54200,True,8.495813000000000,,,,,
4150,4150,True,8.525270000000001,,,,,
3069,3069,True,8.467765999999999,,,,,
85984,85984,True,8.502243999999999,,,,,
3023,3023,True,8.5205080000,,,,,
43857,18654,False,8.552180999999999,,,,,
3068,3068,True,8.57827100000000,,,,,
4150,4150,True,8.55413000000000,,,,,
3010,3010,True,8.69368000000000,,,,,
3794,3023,False,8.51730200000000,,,,,
3046,3002,False,8.588184000000000,,,,,
14719,14719,True,8.835894000000000,,,,,
99301,99301,True,8.942373000000000,,,,,
3038,3045,False,8.58595900000000,,,,,
3659,3659,True,8.615140000000000,,,,,
33909,33909,True,8.500842000000000,,,,,
3003,3022,False,8.545507000000001,,,,,
3038,3002,False,8.624954000000001,,,,,
41677,41677,True,8.502667000000001,,,,,
6632,43857,False,8.501326000000001,,,,,
3022,33909,False,8.565816000000000,,,,,
41678,41678,True,8.542681999999999,,,,,
3003,3046,False,8.633782999999999,,,,,
3045,3045,True,8.707357000000000,,,,,
43093,43093,True,8.5142180000000,,,,,
6143,6143,True,8.553196000000000,,,,,
2780,43093,False,8.61490800000000,,,,,
14719,14719,True,8.777836000000001,,,,,
3021,3021,True,9.055187999999999,,,,,
3068,3022,False,8.6705640000000,,,,,
3794,3794,True,8.571816000000000,,,,,
3002,3002,True,8.986768000000000,,,,,
3062,3062,True,8.546656000000000,,,,,
4150,3069,False,8.624190000000000,,,,,
18654,18654,True,8.475526000000000,,,,,
3069,85984,False,8.485493999999999,,,,,
3045,3045,True,8.743943000000000,,,,,
3022,3022,True,8.888854000000000,,,,,
2357,3046,False,8.814295000000000,,,,,
3069,3069,True,8.540231000000000,,,,,
3794,3069,False,8.629422000000000,,,,,
6632,27925,False,8.649998000000000,,,,,
6632,41677,False,8.71728200000000,,,,,
3794,3794,True,8.801942000000000,,,,,
14719,14719,True,8.71492100000000,,,,,
3004,3004,True,8.659432000000001,,,,,
3659,3659,True,8.642811999999999,,,,,
3005,3005,True,8.570764000000000,,,,,
43857,43857,True,8.509800000000000,,,,,
3040,3040,True,8.551629000000000,,,,,
3005,3005,True,8.548132000000001,,,,,
27925,27925,True,8.649673000000000,,,,,
3046,3039,False,8.55351400000000,,,,,
33909,3069,False,8.57839000000000,,,,,
3063,27925,False,8.52859900000000,,,,,
3010,3001,False,8.717791000000000,,,,,
3659,4490,False,8.649812000000001,,,,,
27925,27925,True,8.535007999999999,,,,,
3794,3794,True,8.453747000000000,,,,,
33909,3022,False,8.592286000000000,,,,,
3062,3062,True,8.504123000000000,,,,,
3010,3010,True,8.574529999999999,,,,,
41677,41677,True,8.580614000000001,,,,,
27925,3068,False,8.695271000000000,,,,,
3700,3063,False,8.686273000000000,,,,,
3020,3021,False,8.81529200000000,,,,,
3063,3063,True,8.634760999999999,,,,,
54200,18654,False,8.710270000000000,,,,,
6143,6143,True,9.080437000000000,,,,,
3623,3623,True,8.843904999999999,,,,,
15672,3040,False,8.542089000000001,,,,,
3069,3069,True,8.580505000000000,,,,,
27925,27925,True,8.67549700000000,,,,,
3794,3023,False,8.73650300000000,,,,,
3024,54200,False,8.523757000000000,,,,,
4150,4150,True,8.533697000000000,,,,,
4274,4274,True,8.461040000000001,,,,,
3022,3022,True,8.638498999999999,,,,,
41677,41677,True,8.705114999999999,,,,,
3024,18654,False,8.75911800000000,,,,,
6632,6632,True,8.549623000000000,,,,,
14719,14719,True,8.59901200000000,,,,,
3298,3001,False,8.70370900000000,,,,,
2780,43093,False,8.559806999999999,,,,,
3024,3024,True,8.754493000000000,,,,,
3045,3022,False,8.93878200000000,,,,,
41678,41678,True,8.575918000000000,,,,,
15672,15672,True,8.710521000000000,,,,,
14719,14719,True,8.771315000000000,,,,,
3022,43093,False,8.52548600000000,,,,,
3037,3037,True,8.70962100000000,,,,,
41677,41677,True,8.462750000000000,,,,,
3039,2357,False,8.856318999999999,,,,,
2357,33909,False,8.55989100000000,,,,,
3069,3070,False,8.808558000000000,,,,,
2357,2357,True,8.727418000000000,,,,,
4286,4286,True,8.644429000000001,,,,,
4286,3045,False,8.6275790000000,,,,,
3039,3039,True,8.87802500000000,,,,,
2780,2780,True,8.568692000000000,,,,,
3675,4286,False,8.647152000000000,,,,,
3038,3038,True,8.663899000000001,,,,,
85984,85984,True,8.561324000000001,,,,,
3037,3001,False,8.738648000000000,,,,,
3001,3002,False,8.706822000000001,,,,,
41677,41677,True,8.54006800000000,,,,,
4490,3700,False,8.582074000000000,,,,,
3021,3021,True,8.580111000000000,,,,,
6143,6143,True,8.557233999999999,,,,,
3023,3069,False,8.604913000000000,,,,,
3675,99301,False,8.747693999999999,,,,,
2420,2420,True,8.613084000000001,,,,,
27925,3069,False,8.517170000000000,,,,,
3010,3700,False,8.563234000000000,,,,,
43857,43857,True,8.778630000000000,,,,,
43093,43093,True,8.61060100000000,,,,,
18654,18654,True,8.5626220000000,,,,,
2420,14719,False,8.582482000000001,,,,,
3022,33909,False,8.574430000000000,,,,,
3039,3040,False,8.643420000000001,,,,,
3003,3046,False,8.646571000000000,,,,,
3003,3003,True,8.647375000000000,,,,,
43093,43093,True,8.544190000000000,,,,,
3062,3062,True,8.5526760000000,,,,,
3024,3024,True,8.514874000000001,,,,,
3039,3039,True,8.601150000000001,,,,,
3038,3298,False,8.695857000000000,,,,,
3298,3298,True,8.673807999999999,,,,,
4286,4286,True,8.765029999999999,,,,,
4490,3010,False,8.5523680000000,,,,,
6143,6143,True,8.6246340000000,,,,,
15672,15672,True,8.580491000000000,,,,,
3062,3062,True,8.635595000000000,,,,,
3063,3004,False,8.687170999999999,,,,,
2780,2780,True,8.629455000000000,,,,,
3046,3003,False,8.576162000000000,,,,,
3024,3024,True,8.733998000000000,,,,,
3037,3037,True,8.91699500000000,,,,,
3622,4286,False,8.692530000000000,,,,,
3020,3020,True,9.017825999999999,,,,,
3063,3063,True,8.787521000000000,,,,,
3022,3022,True,8.57907200000000,,,,,
2780,2780,True,8.566810000000000,,,,,
3794,3023,False,8.516318999999999,,,,,
3020,3010,False,8.875228999999999,,,,,
3062,18654,False,8.490900000000000,,,,,
2357,2357,True,8.61961600000000,,,,,
3062,3062,True,8.635818000000000,,,,,
41678,41678,True,8.75027300000000,,,,,
2420,85984,False,8.488343000000000,,,,,
3002,3002,True,8.672993000000000,,,,,
3022,3039,False,8.85703700000000,,,,,
3005,3005,True,8.678811000000000,,,,,
3062,3062,True,8.627504999999999,,,,,
3063,3063,True,8.581000000000000,,,,,
3622,3010,False,8.694315000000000,,,,,
2357,3003,False,8.742457000000000,,,,,
3794,3023,False,8.713580000000000,,,,,
3039,3039,True,8.631755999999999,,,,,
3004,3700,False,8.629239000000000,,,,,
3001,3001,True,8.739036000000000,,,,,
3002,3038,False,8.764040000000000,,,,,
3675,99301,False,8.739561000000000,,,,,
3069,3069,True,8.546919000000001,,,,,
99301,99301,True,8.674823000000000,,,,,
3070,54200,False,8.552961000000000,,,,,
43093,43093,True,8.46691300000000,,,,,
3010,3002,False,8.66925000000000,,,,,
15672,15672,True,8.50107700000000,,,,,
3038,3622,False,8.625728000000001,,,,,
3045,3045,True,8.604433999999999,,,,,
3024,3024,True,8.55221200000000,,,,,
3298,3298,True,9.02646000000000,,,,,
3004,43857,False,8.90959600000000,,,,,
2420,2420,True,8.826029999999999,,,,,
41677,3062,False,8.572656000000000,,,,,
41677,41677,True,8.581390000000001,,,,,
3068,3700,False,8.628653000000000,,,,,
3037,3037,True,8.66065000000000,,,,,
43093,3070,False,8.57410700000000,,,,,
41677,41677,True,8.659782000000000,,,,,
3794,3794,True,8.501825999999999,,,,,
4150,41677,False,8.726369000000000,,,,,
99301,3002,False,8.975847999999999,,,,,
3040,3040,True,8.707637999999999,,,,,
3003,3002,False,8.711940000000000,,,,,
4274,4274,True,8.664861999999999,,,,,
3046,3046,True,8.641781999999999,,,,,
3063,3063,True,8.643461000000000,,,,,
3070,3070,True,8.527103000000000,,,,,
3046,3004,False,8.5514240000000,,,,,
3020,3020,True,8.799989999999999,,,,,
3022,3022,True,8.538007000000000,,,,,
3002,3002,True,8.76740600000000,,,,,
3038,3038,True,8.656013000000000,,,,,
3005,3005,True,8.528857000000000,,,,,
2420,2420,True,8.612583000000001,,,,,
3024,3024,True,8.50178600000000,,,,,
3003,3039,False,8.596131000000000,,,,,
6632,27925,False,8.676406999999999,,,,,
3039,3045,False,8.570899000000001,,,,,
27925,27925,True,8.563663999999999,,,,,
3038,99301,False,8.840870000000001,,,,,
3022,33909,False,8.550765000000000,,,,,
3298,3298,True,8.752765999999999,,,,,
43857,43857,True,8.552077000000001,,,,,
3001,3001,True,9.442850999999999,,,,,
15672,15672,True,8.614350999999999,,,,,
3021,33909,False,8.617069000000001,,,,,
3069,3069,True,8.504579000000000,,,,,
3068,33909,False,8.542557000000000,,,,,
4150,4150,True,8.518051000000000,,,,,
3700,4490,False,8.558009000000000,,,,,
3046,3022,False,8.706996000000000,,,,,
3023,43093,False,8.80570400000000,,,,,
3022,3063,False,8.891983000000000,,,,,
3039,3039,True,8.996380000000000,,,,,
43093,43093,True,8.806698000000001,,,,,
43093,43093,True,8.529745000000000,,,,,
3659,3659,True,8.614701999999999,,,,,
3024,3024,True,8.692043999999999,,,,,
3020,3021,False,8.819520000000001,,,,,
3039,3046,False,8.711283999999999,,,,,
3038,3002,False,8.941155000000000,,,,,
3020,3021,False,8.865307000000000,,,,,
4274,4274,True,8.792813000000001,,,,,
3062,3062,True,8.539769000000000,,,,,
15672,15672,True,8.710597000000000,,,,,
3039,3039,True,8.640088000000000,,,,,
3002,3002,True,8.719325000000000,,,,,
3023,3023,True,8.752386000000000,,,,,
3045,3039,False,8.643291000000000,,,,,
3005,3005,True,8.513657000000000,,,,,
